x,y,z
-100.17,240.18,50.0
-31.75,96.96,32.0
0.0,0.0,30.0
18.82,-94.74,50.0
50.89350806451617,233.0895,0.0
53.25,-91.07,10.0
65.57828629032261,192.05948191681733,0.0
93.40207661290324,225.39637160940322,0.0
112.72415322580648,171.544472875226,0.0
114.26991935483878,140.77195931283904,0.0
139.775060483871,153.5938399638336,0.0
142.13,-96.41,20.0
154.45983870967748,161.28696835443037,0.0
175.19,-185.25,50.0
217.31,-162.45,30.0
248.33,111.53,50.0
